Block,Reward360,Reward180,Reward90,RewardFlexible
6770008,9297078226906381124099231,6972808670179785843074423,4648539113453190562049615,2324269556726595281024807
6771008,9297806887776466433566406,6973355165832349825174804,4648903443888233216783203,2324451721944116608391601
6772008,9298535466053371592088154,6973901599540028694066116,4649267733026685796044077,2324633866513342898022038
6773008,9299263961767392957992641,6974447971325544718494480,4649631980883696478996320,2324815990441848239498160
6774008,9299992374948823416723408,6974994281211617562542556,4649996187474411708361704,2324998093737205854180852
6775008,9300720705627952585126712,6975540529220964438845034,4650360352813976292563356,2325180176406988146281678
6776008,9301448953835066658236018,6976086715376299993677013,4650724476917533329118009,2325362238458766664559004
6777008,9302177119600448518711645,6976632839700336389033734,4651088559800224259355822,2325544279900112129677911
6778008,9302905202954377678472960,6977178902215783258854720,4651452601477188839236480,2325726300738594419618240
6779008,9303633203927130329770203,6977724902945347747327652,4651816601963565164885101,2325908300981782582442550
6780008,9304361122548979330592544,6978270841911734497944408,4652180561274489665296272,2326090280637244832648136
6781008,9305088958850194211964050,6978816719137645658973038,4652544479425097105982025,2326272239712548552991012
6782008,9305816712861041185239670,6979362534645780888929752,4652908356430520592619835,2326454178215260296309917
6783008,9306544384611783134809250,6979908288458837351106937,4653272192305891567404625,2326636096152945783702312
6784008,9307271974132679676465349,6980453980599509757349012,4653635987066339838232674,2326817993533169919116337
6785008,9307999481453987084443475,6980999611090490313332606,4653999740726993542221737,2326999870363496771110868
6786008,9308726906605958349789893,6981545179954468762342420,4654363453302979174894946,2327181726651489587447473
6787008,9309454249618843180361627,6982090687214132385271220,4654727124809421590180813,2327363562404710795090406
6788008,9310181510522888000826459,6982636132892166000619844,4655090755261444000413229,2327545377630722000206614
6789008,9310908689348335967254879,6983181517011251975441159,4655454344674167983627439,2327727172337083991813719
6790008,9311635786125426952528139,6983726839594070214396104,4655817893062713476264069,2327908946531356738132034
6791008,9312362800884397546338245,6984272100663298159753683,4656181400442198773169122,2328090700221099386584561
6792008,9313089733655481120851748,6984817300241610840638811,4656544866827740560425874,2328272433413870280212937
6793008,9313816584468907786933886,6985362438351680840200414,4656908292234453893466943,2328454146117226946733471
6794008,9314543353354904372260652,6985907515016178279195489,4657271676677452186130326,2328635838338726093065163
6795008,9315270040343694501574537,6986452530257770876180903,4657635020171847250787268,2328817510085923625393634
6796008,9315996645465498574796598,6986997484099123931097448,4657998322732749287398299,2328999161366374643699149
6797008,9316723168750533730546577,6987542376562900297909932,4658361584375266865273288,2329180792187633432636644
6798008,9317449610229013889918760,6988087207671760417439070,4658724805114506944959380,2329362402557253472479690
6799008,9318175969931149800257833,6988631977448362350193374,4659087984965574900128916,2329543992482787450064458
6800008,9318902247887148925719238,6989176685915361694289428,4659451123943574462859619,2329725561971787231429809
6801008,9319628444127215615076626,6989721333095411711307470,4659814222063607807538313,2329907111031803903769156
6802008,9320354558681550948506360,6990265919011163211379770,4660177279340775474253180,2330088639670387737126590
6803008,9321080591580352847027153,6990810443685264635270364,4660540295790176423513576,2330270147895088211756788
6804008,9321806542853816043316164,6991354907140362032487123,4660903271426908021658082,2330451635713454010829041
6805008,9322532412532132103596929,6991899309399099077697697,4661266206266066051798464,2330633103133033025899232
6806008,9323258200645489383863504,6992443650484117037897628,4661629100322744691931752,2330814550161372345965876
6807008,9323983907224073117432175,6992987930418054838074131,4661991953612036558716087,2330995976806018279358043
6808008,9324709532298065356573651,6993532149223549017430238,4662354766149032678286825,2331177383074516339143412
6809008,9325435075897644994400996,6994076306923233745800747,4662717537948822497200498,2331358768974411248600249
6810008,9326160538052987794053525,6994620403539740845540144,4663080269026493897026762,2331540134513246948513381
6811008,9326885918794266352216933,6995164439095699764162700,4663442959397133176108466,2331721479698566588054233
6812008,9327611218151650157491097,6995708413613737618118323,4663805609075825078745548,2331902804537912539372774
6813008,9328336436155305561206174,6996252327116479170904630,4664168218077652780603087,2332084109038826390301543
6814008,9329061572835395755534673,6996796179626546816651004,4664530786417697877767336,2332265393208848938883668
6815008,9329786628222080897523047,6997339971166560673142285,4664893314111040448761523,2332446657055520224380761
6816008,9330511602345517933988271,6997883701759138450491203,4665255801172758966994135,2332627900586379483497067
6817008,9331236495235860791213213,6998427371426895593409909,4665618247617930395606606,2332809123808965197803303
6818008,9331961306923260236323096,6998970980192445177242322,4665980653461630118161548,2332990326730815059080774
6819008,9332686037437863979429159,6999514528078397984571869,4666343018718931989714579,2333171509359465994857289
6820008,9333410686809816637148776,7000058015107362477861582,4666705343404908318574388,2333352671702454159287194
6821008,9334135255069259747197412,7000601441301944810398059,4667067627534629873598706,2333533813767314936799353
6822008,9334859742246331746500691,7001144806684748809875518,4667429871123165873250345,2333714935561582936625172
6823008,9335584148371168058746111,7001688111278376044059583,4667792074185584029373055,2333896037092792014686527
6824008,9336308473473900992239376,7002231355105425744179532,4668154236736950496119688,2334077118368475248059844
6825008,9337032717584659849344043,7002774538188494887008032,4668516358792329924672021,2334258179396164962336010
6826008,9337756880733570817041874,7003317660550178112781406,4668878440366785408520937,2334439220183392704260468
6827008,9338480962950757120148340,7003860722213067840111255,4669240481475378560074170,2334620240737689280037085
6828008,9339204964266338882689070,7004403723199754162016803,4669602482133169441344535,2334801241066584720672267
6829008,9339928884710433237339496,7004946663532824928004622,4669964442355216618669748,2334982221177608309334874
6830008,9340652724313154259761066,7005489543234865694820800,4670326362156577129880533,2335163181078288564940266
6831008,9341376483104613026969055,7006032362328459770226791,4670688241552306513484527,2335344120776153256742263
6832008,9342100161114917617332562,7006575120836188212999421,4671050080557458808666281,2335525040278729404333140
6833008,9342823758374173066798655,7007117818780629800098991,4671411879187086533399327,2335705939593543266699663
6834008,9343547274912481463740063,7007660456184361097805047,4671773637456240731870031,2335886818728120365935015
6835008,9344270710759941839515529,7008203033069956379636647,4672135355379970919757764,2336067677689985459878882
6836008,9344994065946650285205432,7008745549459987713904074,4672497032973325142602716,2336248516486662571301358
6837008,9345717340502699907835928,7009288005377024930876946,4672858670251349953917964,2336429335125674976958982
6838008,9346440534458180808491022,7009830400843635606368267,4673220267229090404245511,2336610133614545202122755
6839008,9347163647843180177160260,7010372735882385132870195,4673581823921590088580130,2336790911960795044290065
6840008,9347886680687782154115179,7010915010515836615586384,4673943340343891077057589,2336971670171945538528794
6841008,9348609633022068019604687,7011457224766551014703515,4674304816511034009802343,2337152408255517004901171
6842008,9349332504876116033343591,7011999378657087025007693,4674666252438058016671795,2337333126219029008335897
6843008,9350055296280001551248213,7012541472210001163436160,4675027648140000775624106,2337513824070000387812053
6844008,9350778007263796974364555,7013083505447847730773416,4675389003631898487182277,2337694501815949243591138
6845008,9351500637857571770756232,7013625478393178828067174,4675750318928785885378116,2337875159464392942689058
6846008,9352223188091392497392396,7014167391068544373044297,4676111594045696248696198,2338055797022848124348099
6847008,9352945657995322785555786,7014709243496492089166839,4676472828997661392777893,2338236414498830696388946
6848008,9353668047599423340842728,7015251035699567505632046,4676834023799711670421364,2338417011899855835210682
6849008,9354390356933751994234968,7015792767700313995676226,4677195178466875997117484,2338597589233437998558742
6850008,9355112586028363643731860,7016334439521272732798895,4677556293014181821865930,2338778146507090910932965
6851008,9355834734913310320014155,7016876051184982740010616,4677917367456655160007077,2338958683728327580003538
6852008,9356556803618641128076190,7017417602713980846057143,4678278401809320564038095,2339139200904660282019047
6853008,9357278792174402349369556,7017959094130801762027167,4678639396087201174684778,2339319698043600587342389
6854008,9358000700610637339659427,7018500525457978004744570,4679000350305318669829713,2339500175152659334914856
